MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2018-2019_Man City_Crystal Palace,2018-2019,18,2018-12-22,,Man City,Crystal Palace,2,3,A,1,2,A,A Marriner,19,5,5,3,13,0,7,6,0,4,0,0,1.14,10.0,21.0,,,,,,,,,,,,,0,3
2018-2019_Newcastle_Fulham,2018-2019,18,2018-12-22,,Newcastle,Fulham,0,0,D,0,0,D,M Atkinson,9,4,0,2,6,0,9,12,1,2,0,0,2.0,3.6,4.0,,,,,,,,,,,,,1,1
2018-2019_West Ham_Watford,2018-2019,18,2018-12-22,,West Ham,Watford,0,2,A,0,1,A,L Mason,18,11,7,5,10,4,9,11,3,2,0,0,2.37,3.5,3.1,,,,,,,,,,,,,0,3
2018-2019_Everton_Tottenham,2018-2019,18,2018-12-23,,Everton,Tottenham,2,6,A,1,3,A,P Tierney,10,17,3,8,2,1,13,9,0,2,0,0,3.25,3.5,2.3,,,,,,,,,,,,,0,3
2018-2019_Brighton_Arsenal,2018-2019,19,2018-12-26,,Brighton,Arsenal,1,1,D,1,1,D,A Taylor,12,7,3,4,4,9,10,4,2,1,0,0,5.25,3.9,1.72,,,,,,,,,,,,,1,1
2018-2019_Burnley_Everton,2018-2019,19,2018-12-26,,Burnley,Everton,1,5,A,1,3,A,M Oliver,11,13,4,6,5,7,11,19,2,4,0,0,4.33,3.5,1.95,,,,,,,,,,,,,0,3
2018-2019_Crystal Palace_Cardiff,2018-2019,19,2018-12-26,,Crystal Palace,Cardiff,0,0,D,0,0,D,L Probert,31,9,5,4,12,1,9,11,0,3,0,0,1.66,4.0,5.75,,,,,,,,,,,,,1,1
2018-2019_Fulham_Wolves,2018-2019,19,2018-12-26,,Fulham,Wolves,1,1,D,0,0,D,A Marriner,11,14,9,5,2,0,9,6,2,1,0,0,3.25,3.4,2.37,,,,,,,,,,,,,1,1
2018-2019_Leicester_Man City,2018-2019,19,2018-12-26,,Leicester,Man City,2,1,H,1,1,D,M Dean,10,11,5,4,3,7,5,8,2,2,0,1,9.5,5.25,1.36,,,,,,,,,,,,,3,0
2018-2019_Liverpool_Newcastle,2018-2019,19,2018-12-26,,Liverpool,Newcastle,4,0,H,1,0,H,G Scott,16,6,8,2,10,2,7,9,0,0,0,0,1.16,8.5,19.0,,,,,,,,,,,,,3,0
2018-2019_Man United_Huddersfield,2018-2019,19,2018-12-26,,Man United,Huddersfield,3,1,H,1,0,H,J Moss,16,10,10,2,5,3,9,13,1,1,0,0,1.25,6.5,15.0,,,,,,,,,,,,,3,0
2018-2019_Tottenham_Bournemouth,2018-2019,19,2018-12-26,,Tottenham,Bournemouth,5,0,H,3,0,H,C Kavanagh,10,14,7,4,3,4,4,8,2,1,0,0,1.36,5.5,9.0,,,,,,,,,,,,,3,0
2018-2019_Watford_Chelsea,2018-2019,19,2018-12-26,,Watford,Chelsea,1,2,A,1,1,D,M Atkinson,10,10,2,4,3,4,15,5,1,0,0,0,5.25,3.8,1.75,,,,,,,,,,,,,0,3
2018-2019_Southampton_West Ham,2018-2019,19,2018-12-27,,Southampton,West Ham,1,2,A,0,0,D,C Pawson,11,16,5,5,4,5,10,3,2,0,0,0,2.3,3.5,3.3,,,,,,,,,,,,,0,3
2018-2019_Brighton_Everton,2018-2019,20,2018-12-29,,Brighton,Everton,1,0,H,0,0,D,A Madley,11,13,3,4,6,6,10,11,0,2,0,0,3.25,3.4,2.14,,,,,,,,,,,,,3,0
2018-2019_Fulham_Huddersfield,2018-2019,20,2018-12-29,,Fulham,Huddersfield,1,0,H,0,0,D,K Friend,14,9,5,5,4,3,12,10,3,1,0,0,2.0,3.4,3.75,,,,,,,,,,,,,3,0
2018-2019_Leicester_Cardiff,2018-2019,20,2018-12-29,,Leicester,Cardiff,0,1,A,0,0,D,S Hooper,16,12,7,3,10,4,14,16,0,2,0,0,1.55,4.0,6.0,,,,,,,,,,,,,0,3
2018-2019_Liverpool_Arsenal,2018-2019,20,2018-12-29,,Liverpool,Arsenal,5,1,H,4,1,H,M Oliver,15,8,10,2,5,3,8,13,1,2,0,0,1.5,4.5,5.75,,,,,,,,,,,,,3,0
2018-2019_Tottenham_Wolves,2018-2019,20,2018-12-29,,Tottenham,Wolves,1,3,A,1,0,H,S Attwell,10,11,3,4,6,7,7,7,3,2,0,0,1.33,5.0,8.5,,,,,,,,,,,,,0,3
2018-2019_Watford_Newcastle,2018-2019,20,2018-12-29,,Watford,Newcastle,1,1,D,0,1,A,R East,12,8,5,2,3,6,17,16,1,2,0,0,1.85,3.6,4.0,,,,,,,,,,,,,1,1
2018-2019_Burnley_West Ham,2018-2019,20,2018-12-30,,Burnley,West Ham,2,0,H,2,0,H,D Coote,17,11,5,4,5,5,15,11,1,4,0,0,3.3,3.2,2.25,,,,,,,,,,,,,3,0
2018-2019_Crystal Palace_Chelsea,2018-2019,20,2018-12-30,,Crystal Palace,Chelsea,0,1,A,0,0,D,C Pawson,4,12,0,4,3,4,11,8,0,1,0,0,4.75,4.0,1.66,,,,,,,,,,,,,0,3
2018-2019_Man United_Bournemouth,2018-2019,20,2018-12-30,,Man United,Bournemouth,4,1,H,3,1,H,L Mason,11,7,8,3,4,5,10,7,2,0,1,0,1.33,4.75,10.0,,,,,,,,,,,,,3,0
2018-2019_Southampton_Man City,2018-2019,20,2018-12-30,,Southampton,Man City,1,3,A,1,3,A,P Tierney,5,14,4,6,3,8,11,10,2,3,1,0,10.0,5.25,1.3,,,,,,,,,,,,,0,3
2018-2019_Arsenal_Fulham,2018-2019,21,2019-01-01,,Arsenal,Fulham,4,1,H,1,0,H,G Scott,16,9,9,4,8,3,7,12,0,1,0,0,1.33,5.75,9.5,,,,,,,,,,,,,3,0
2018-2019_Cardiff_Tottenham,2018-2019,21,2019-01-01,,Cardiff,Tottenham,0,3,A,0,3,A,K Friend,6,13,3,4,5,3,6,6,1,0,0,0,7.5,4.5,1.5,,,,,,,,,,,,,0,3
2018-2019_Everton_Leicester,2018-2019,21,2019-01-01,,Everton,Leicester,0,1,A,0,0,D,M Atkinson,17,8,2,4,6,5,5,8,3,1,0,0,2.0,3.5,4.2,,,,,,,,,,,,,0,3
2018-2019_Bournemouth_Watford,2018-2019,21,2019-01-02,,Bournemouth,Watford,3,3,D,3,3,D,D Coote,25,11,12,3,4,2,9,15,1,4,0,0,2.6,3.6,2.75,,,,,,,,,,,,,1,1
2018-2019_Chelsea_Southampton,2018-2019,21,2019-01-02,,Chelsea,Southampton,0,0,D,0,0,D,J Moss,17,6,6,2,7,2,8,11,1,2,0,0,1.28,6.5,11.0,,,,,,,,,,,,,1,1
2018-2019_Huddersfield_Burnley,2018-2019,21,2019-01-02,,Huddersfield,Burnley,1,2,A,1,1,D,M Dean,9,16,2,8,5,2,11,9,0,4,1,1,2.14,3.1,4.2,,,,,,,,,,,,,0,3
2018-2019_Newcastle_Man United,2018-2019,21,2019-01-02,,Newcastle,Man United,0,2,A,0,0,D,A Marriner,14,16,3,7,1,2,10,9,1,2,0,0,6.0,4.2,1.61,,,,,,,,,,,,,0,3
2018-2019_West Ham_Brighton,2018-2019,21,2019-01-02,,West Ham,Brighton,2,2,D,0,0,D,C Kavanagh,13,13,6,6,1,5,9,11,0,1,0,0,1.95,3.75,4.0,,,,,,,,,,,,,1,1
2018-2019_Wolves_Crystal Palace,2018-2019,21,2019-01-02,,Wolves,Crystal Palace,0,2,A,0,0,D,R East,9,17,1,4,3,10,9,7,4,1,0,0,2.0,3.4,4.33,,,,,,,,,,,,,0,3
2018-2019_Man City_Liverpool,2018-2019,21,2019-01-03,,Man City,Liverpool,2,1,H,1,0,H,A Taylor,9,7,4,5,2,1,12,7,4,2,0,0,2.04,3.8,3.6,,,,,,,,,,,,,3,0
2018-2019_Brighton_Liverpool,2018-2019,22,2019-01-12,,Brighton,Liverpool,0,1,A,0,0,D,K Friend,7,10,0,3,2,7,15,5,0,0,0,0,11.0,6.0,1.3,,,,,,,,,,,,,0,3
2018-2019_Burnley_Fulham,2018-2019,22,2019-01-12,,Burnley,Fulham,2,1,H,2,1,H,M Atkinson,11,12,0,4,2,6,5,9,1,2,0,0,2.4,3.3,3.25,,,,,,,,,,,,,3,0
2018-2019_Cardiff_Huddersfield,2018-2019,22,2019-01-12,,Cardiff,Huddersfield,0,0,D,0,0,D,L Mason,3,14,0,2,3,10,12,14,3,1,0,0,2.25,3.25,3.6,,,,,,,,,,,,,1,1
2018-2019_Chelsea_Newcastle,2018-2019,22,2019-01-12,,Chelsea,Newcastle,2,1,H,1,1,D,C Kavanagh,10,9,6,2,8,5,6,13,1,1,0,0,1.22,7.0,15.0,,,,,,,,,,,,,3,0
2018-2019_Crystal Palace_Watford,2018-2019,22,2019-01-12,,Crystal Palace,Watford,1,2,A,1,0,H,P Tierney,15,16,6,2,7,7,11,11,1,4,0,0,2.25,3.4,3.5,,,,,,,,,,,,,0,3
2018-2019_Leicester_Southampton,2018-2019,22,2019-01-12,,Leicester,Southampton,1,2,A,0,2,A,M Oliver,23,8,6,3,10,3,7,9,2,1,0,1,1.95,3.5,4.33,,,,,,,,,,,,,0,3
2018-2019_West Ham_Arsenal,2018-2019,22,2019-01-12,,West Ham,Arsenal,1,0,H,0,0,D,J Moss,11,11,3,2,7,3,7,10,0,2,0,0,3.5,4.0,2.05,,,,,,,,,,,,,3,0
2018-2019_Everton_Bournemouth,2018-2019,22,2019-01-13,,Everton,Bournemouth,2,0,H,0,0,D,A Taylor,15,16,3,7,5,9,17,8,5,0,0,0,1.75,4.0,4.8,,,,,,,,,,,,,3,0
2018-2019_Tottenham_Man United,2018-2019,22,2019-01-13,,Tottenham,Man United,0,1,A,0,1,A,M Dean,21,13,11,8,7,4,8,8,1,2,0,0,2.05,3.7,3.75,,,,,,,,,,,,,0,3
2018-2019_Man City_Wolves,2018-2019,22,2019-01-14,,Man City,Wolves,3,0,H,2,0,H,C Pawson,24,3,9,0,12,1,6,3,1,0,0,1,1.18,8.0,17.0,,,,,,,,,,,,,3,0
2018-2019_Arsenal_Chelsea,2018-2019,23,2019-01-19,,Arsenal,Chelsea,2,0,H,2,0,H,A Taylor,13,13,5,1,5,6,13,15,0,2,0,0,3.1,3.6,2.37,,,,,,,,,,,,,3,0
2018-2019_Bournemouth_West Ham,2018-2019,23,2019-01-19,,Bournemouth,West Ham,2,0,H,0,0,D,S Hooper,10,9,4,1,2,3,6,10,0,1,0,0,2.37,3.7,3.0,,,,,,,,,,,,,3,0
2018-2019_Liverpool_Crystal Palace,2018-2019,23,2019-01-19,,Liverpool,Crystal Palace,4,3,H,0,1,A,J Moss,19,9,9,3,8,3,6,8,0,1,1,0,1.2,7.5,17.0,,,,,,,,,,,,,3,0
2018-2019_Man United_Brighton,2018-2019,23,2019-01-19,,Man United,Brighton,2,1,H,2,0,H,P Tierney,20,7,5,3,6,5,11,11,1,0,0,0,1.3,5.75,12.0,,,,,,,,,,,,,3,0
2018-2019_Newcastle_Cardiff,2018-2019,23,2019-01-19,,Newcastle,Cardiff,3,0,H,1,0,H,S Attwell,16,9,6,1,7,10,11,6,0,1,0,0,1.95,3.4,4.5,,,,,,,,,,,,,3,0
2018-2019_Southampton_Everton,2018-2019,23,2019-01-19,,Southampton,Everton,2,1,H,0,0,D,G Scott,11,7,4,2,7,6,12,11,2,1,0,0,2.75,3.4,2.7,,,,,,,,,,,,,3,0
2018-2019_Watford_Burnley,2018-2019,23,2019-01-19,,Watford,Burnley,0,0,D,0,0,D,M Oliver,9,11,4,3,1,7,14,9,1,2,0,0,1.65,4.0,5.75,,,,,,,,,,,,,1,1
2018-2019_Wolves_Leicester,2018-2019,23,2019-01-19,,Wolves,Leicester,4,3,H,2,0,H,C Kavanagh,12,16,7,6,5,9,11,10,3,3,0,0,2.37,3.2,3.4,,,,,,,,,,,,,3,0
2018-2019_Fulham_Tottenham,2018-2019,23,2019-01-20,,Fulham,Tottenham,1,2,A,1,0,H,C Pawson,12,14,4,5,7,10,10,8,2,3,0,0,5.25,3.8,1.75,,,,,,,,,,,,,0,3
2018-2019_Huddersfield_Man City,2018-2019,23,2019-01-20,,Huddersfield,Man City,0,3,A,0,1,A,A Marriner,5,12,2,4,1,4,10,9,2,2,0,0,21.0,8.5,1.16,,,,,,,,,,,,,0,3
2018-2019_Arsenal_Cardiff,2018-2019,24,2019-01-29,,Arsenal,Cardiff,2,1,H,0,0,D,M Dean,15,19,4,2,4,7,14,12,3,3,0,0,1.22,7.0,15.0,,,,,,,,,,,,,3,0
2018-2019_Fulham_Brighton,2018-2019,24,2019-01-29,,Fulham,Brighton,4,2,H,0,2,A,L Probert,24,15,7,6,10,1,10,5,2,3,0,0,2.37,3.3,3.3,,,,,,,,,,,,,3,0
2018-2019_Huddersfield_Everton,2018-2019,24,2019-01-29,,Huddersfield,Everton,0,1,A,0,1,A,S Attwell,10,10,2,5,3,4,13,10,1,4,0,1,4.0,3.3,2.1,,,,,,,,,,,,,0,3
2018-2019_Man United_Burnley,2018-2019,24,2019-01-29,,Man United,Burnley,2,2,D,0,0,D,J Moss,28,6,9,4,11,3,10,9,1,3,0,0,1.28,6.0,12.0,,,,,,,,,,,,,1,1
2018-2019_Newcastle_Man City,2018-2019,24,2019-01-29,,Newcastle,Man City,2,1,H,0,1,A,P Tierney,6,12,2,4,1,8,9,7,2,3,0,0,19.0,8.0,1.18,,,,,,,,,,,,,3,0
2018-2019_Wolves_West Ham,2018-2019,24,2019-01-29,,Wolves,West Ham,3,0,H,0,0,D,D Coote,20,4,9,0,5,1,8,10,4,1,0,0,2.1,3.5,3.75,,,,,,,,,,,,,3,0
2018-2019_Bournemouth_Chelsea,2018-2019,24,2019-01-30,,Bournemouth,Chelsea,4,0,H,0,0,D,R East,12,11,7,7,3,7,8,6,1,0,0,0,5.25,4.2,1.66,,,,,,,,,,,,,3,0
2018-2019_Liverpool_Leicester,2018-2019,24,2019-01-30,,Liverpool,Leicester,1,1,D,1,1,D,M Atkinson,10,5,3,2,7,1,13,6,1,3,0,0,1.22,7.0,15.0,,,,,,,,,,,,,1,1
2018-2019_Southampton_Crystal Palace,2018-2019,24,2019-01-30,,Southampton,Crystal Palace,1,1,D,0,1,A,A Marriner,13,15,4,3,3,8,11,8,2,2,0,1,2.4,3.4,3.2,,,,,,,,,,,,,1,1
2018-2019_Tottenham_Watford,2018-2019,24,2019-01-30,,Tottenham,Watford,2,1,H,0,1,A,G Scott,17,9,3,1,9,5,6,9,0,4,0,0,1.66,4.0,5.75,,,,,,,,,,,,,3,0
2018-2019_Brighton_Watford,2018-2019,25,2019-02-02,,Brighton,Watford,0,0,D,0,0,D,S Hooper,21,5,4,0,7,0,15,10,1,0,0,0,2.55,3.3,3.0,,,,,,,,,,,,,1,1
2018-2019_Burnley_Southampton,2018-2019,25,2019-02-02,,Burnley,Southampton,1,1,D,0,0,D,A Taylor,15,10,6,4,4,2,10,9,3,1,0,0,2.55,3.5,2.87,,,,,,,,,,,,,1,1
2018-2019_Cardiff_Bournemouth,2018-2019,25,2019-02-02,,Cardiff,Bournemouth,2,0,H,1,0,H,J Moss,12,9,5,2,6,7,17,14,1,2,0,0,3.25,3.5,2.3,,,,,,,,,,,,,3,0
2018-2019_Chelsea_Huddersfield,2018-2019,25,2019-02-02,,Chelsea,Huddersfield,5,0,H,2,0,H,P Tierney,23,5,7,2,11,2,8,5,0,0,0,0,1.2,7.5,19.0,,,,,,,,,,,,,3,0
2018-2019_Crystal Palace_Fulham,2018-2019,25,2019-02-02,,Crystal Palace,Fulham,2,0,H,1,0,H,M Oliver,17,8,6,0,11,1,9,12,2,3,0,0,2.05,3.5,4.0,,,,,,,,,,,,,3,0
2018-2019_Everton_Wolves,2018-2019,25,2019-02-02,,Everton,Wolves,1,3,A,1,2,A,L Mason,13,8,4,4,3,1,12,14,3,1,0,0,2.37,3.4,3.25,,,,,,,,,,,,,0,3
2018-2019_Tottenham_Newcastle,2018-2019,25,2019-02-02,,Tottenham,Newcastle,1,0,H,0,0,D,A Marriner,21,8,4,2,6,3,6,6,0,1,0,0,1.44,4.5,9.0,,,,,,,,,,,,,3,0
2018-2019_Leicester_Man United,2018-2019,25,2019-02-03,,Leicester,Man United,0,1,A,0,1,A,M Dean,17,10,6,6,7,2,14,9,4,4,0,0,3.6,3.5,2.15,,,,,,,,,,,,,0,3
2018-2019_Man City_Arsenal,2018-2019,25,2019-02-03,,Man City,Arsenal,3,1,H,2,1,H,M Atkinson,19,4,12,2,4,2,11,8,1,1,0,0,1.33,6.0,9.0,,,,,,,,,,,,,3,0
2018-2019_West Ham_Liverpool,2018-2019,25,2019-02-04,,West Ham,Liverpool,1,1,D,1,1,D,K Friend,13,11,2,6,2,5,9,11,1,1,0,0,8.0,5.25,1.4,,,,,,,,,,,,,1,1
2018-2019_Everton_Man City,2018-2019,25,2019-02-06,,Everton,Man City,0,2,A,0,1,A,C Pawson,4,15,1,4,5,6,12,6,1,1,0,0,10.0,6.25,1.3,,,,,,,,,,,,,0,3
2018-2019_Brighton_Burnley,2018-2019,26,2019-02-09,,Brighton,Burnley,1,3,A,0,1,A,S Attwell,16,9,6,5,9,3,8,7,1,1,0,0,2.05,3.3,4.2,,,,,,,,,,,,,0,3
2018-2019_Crystal Palace_West Ham,2018-2019,26,2019-02-09,,Crystal Palace,West Ham,1,1,D,0,1,A,C Pawson,25,6,5,4,10,4,12,9,3,0,0,0,2.1,3.5,3.75,,,,,,,,,,,,,1,1
2018-2019_Fulham_Man United,2018-2019,26,2019-02-09,,Fulham,Man United,0,3,A,0,2,A,P Tierney,15,15,3,7,5,4,14,9,3,2,0,0,5.5,4.4,1.61,,,,,,,,,,,,,0,3
2018-2019_Huddersfield_Arsenal,2018-2019,26,2019-02-09,,Huddersfield,Arsenal,1,2,A,0,2,A,J Moss,15,9,6,4,5,0,17,12,3,2,0,0,5.75,4.4,1.6,,,,,,,,,,,,,0,3
2018-2019_Liverpool_Bournemouth,2018-2019,26,2019-02-09,,Liverpool,Bournemouth,3,0,H,2,0,H,A Taylor,20,12,9,2,8,5,14,6,2,2,0,0,1.22,7.5,14.0,,,,,,,,,,,,,3,0
2018-2019_Southampton_Cardiff,2018-2019,26,2019-02-09,,Southampton,Cardiff,1,2,A,0,0,D,M Atkinson,14,6,7,3,8,2,15,12,3,3,0,0,1.75,3.9,5.0,,,,,,,,,,,,,0,3
2018-2019_Watford_Everton,2018-2019,26,2019-02-09,,Watford,Everton,1,0,H,0,0,D,L Probert,7,9,2,4,8,2,21,10,2,0,0,1,2.35,3.5,3.2,,,,,,,,,,,,,3,0
2018-2019_Man City_Chelsea,2018-2019,26,2019-02-10,,Man City,Chelsea,6,0,H,4,0,H,M Dean,15,12,9,4,2,2,9,13,1,2,0,0,1.5,4.75,7.0,,,,,,,,,,,,,3,0
2018-2019_Tottenham_Leicester,2018-2019,26,2019-02-10,,Tottenham,Leicester,3,1,H,1,0,H,M Oliver,12,20,5,9,2,9,11,4,3,1,0,0,1.7,3.9,5.5,,,,,,,,,,,,,3,0
2018-2019_Wolves_Newcastle,2018-2019,26,2019-02-11,,Wolves,Newcastle,1,1,D,0,0,D,G Scott,22,9,6,3,13,1,7,9,1,3,0,0,1.7,3.75,5.75,,,,,,,,,,,,,1,1
2018-2019_Cardiff_Watford,2018-2019,27,2019-02-22,,Cardiff,Watford,1,5,A,0,1,A,S Hooper,15,12,6,7,3,3,10,11,1,2,0,0,3.1,3.4,2.45,,,,,,,,,,,,,0,3
2018-2019_West Ham_Fulham,2018-2019,27,2019-02-22,,West Ham,Fulham,3,1,H,2,1,H,L Mason,21,8,7,5,12,0,11,11,1,1,0,0,1.95,3.8,4.0,,,,,,,,,,,,,3,0
2018-2019_Bournemouth_Wolves,2018-2019,27,2019-02-23,,Bournemouth,Wolves,1,1,D,1,0,H,R East,10,10,3,2,9,8,10,15,4,5,0,0,2.87,3.4,2.62,,,,,,,,,,,,,1,1
2018-2019_Burnley_Tottenham,2018-2019,27,2019-02-23,,Burnley,Tottenham,2,1,H,0,0,D,M Dean,10,17,4,6,7,6,9,12,1,3,0,0,5.75,3.8,1.7,,,,,,,,,,,,,3,0
2018-2019_Leicester_Crystal Palace,2018-2019,27,2019-02-23,,Leicester,Crystal Palace,1,4,A,0,1,A,A Taylor,27,7,5,5,8,3,7,14,2,1,0,0,2.25,3.4,3.5,,,,,,,,,,,,,0,3
2018-2019_Newcastle_Huddersfield,2018-2019,27,2019-02-23,,Newcastle,Huddersfield,2,0,H,0,0,D,K Friend,29,3,12,1,12,0,11,7,2,0,0,1,1.83,3.5,5.25,,,,,,,,,,,,,3,0
2018-2019_Arsenal_Southampton,2018-2019,27,2019-02-24,,Arsenal,Southampton,2,0,H,2,0,H,G Scott,12,10,4,4,6,4,7,14,0,0,0,0,1.5,4.75,7.0,,,,,,,,,,,,,3,0
2018-2019_Man United_Liverpool,2018-2019,27,2019-02-24,,Man United,Liverpool,0,0,D,0,0,D,M Oliver,6,7,3,1,3,7,15,17,1,3,0,0,3.1,3.5,2.37,,,,,,,,,,,,,1,1
2018-2019_Cardiff_Everton,2018-2019,28,2019-02-26,,Cardiff,Everton,0,3,A,0,1,A,K Friend,6,12,0,4,3,4,12,12,3,1,0,0,3.75,3.4,2.15,,,,,,,,,,,,,0,3
2018-2019_Huddersfield_Wolves,2018-2019,28,2019-02-26,,Huddersfield,Wolves,1,0,H,0,0,D,D Coote,15,7,3,0,3,5,10,10,2,2,0,0,5.0,3.5,1.85,,,,,,,,,,,,,3,0
2018-2019_Leicester_Brighton,2018-2019,28,2019-02-26,,Leicester,Brighton,2,1,H,1,0,H,L Probert,19,15,3,3,4,8,6,4,1,1,0,0,1.9,3.5,4.6,,,,,,,,,,,,,3,0
2018-2019_Newcastle_Burnley,2018-2019,28,2019-02-26,,Newcastle,Burnley,2,0,H,2,0,H,C Pawson,12,12,3,2,4,7,8,8,1,3,0,0,2.15,3.3,3.9,,,,,,,,,,,,,3,0
2018-2019_Arsenal_Bournemouth,2018-2019,28,2019-02-27,,Arsenal,Bournemouth,5,1,H,2,1,H,C Kavanagh,16,13,6,5,9,4,11,9,2,2,0,0,1.44,5.0,7.5,,,,,,,,,,,,,3,0
2018-2019_Chelsea_Tottenham,2018-2019,28,2019-02-27,,Chelsea,Tottenham,2,0,H,0,0,D,A Marriner,11,9,1,0,2,2,7,14,1,1,0,0,2.3,3.5,3.25,,,,,,,,,,,,,3,0
2018-2019_Crystal Palace_Man United,2018-2019,28,2019-02-27,,Crystal Palace,Man United,1,3,A,0,1,A,M Atkinson,17,13,2,4,5,6,8,9,2,3,0,0,3.25,3.5,2.3,,,,,,,,,,,,,0,3
2018-2019_Liverpool_Watford,2018-2019,28,2019-02-27,,Liverpool,Watford,5,0,H,2,0,H,G Scott,19,5,10,3,6,4,5,7,0,2,0,0,1.28,6.0,12.0,,,,,,,,,,,,,3,0
2018-2019_Man City_West Ham,2018-2019,28,2019-02-27,,Man City,West Ham,1,0,H,0,0,D,S Attwell,20,2,7,1,12,2,2,6,0,2,0,0,1.16,9.0,19.0,,,,,,,,,,,,,3,0
2018-2019_Southampton_Fulham,2018-2019,28,2019-02-27,,Southampton,Fulham,2,0,H,2,0,H,A Taylor,14,14,4,4,7,4,15,13,0,1,0,0,1.9,3.7,4.33,,,,,,,,,,,,,3,0
2018-2019_Bournemouth_Man City,2018-2019,29,2019-03-02,,Bournemouth,Man City,0,1,A,0,0,D,K Friend,0,23,0,7,0,14,7,7,1,2,0,0,13.0,7.5,1.22,,,,,,,,,,,,,0,3
2018-2019_Brighton_Huddersfield,2018-2019,29,2019-03-02,,Brighton,Huddersfield,1,0,H,0,0,D,M Dean,13,6,4,4,6,3,11,6,2,2,0,0,1.85,3.4,5.25,,,,,,,,,,,,,3,0
2018-2019_Burnley_Crystal Palace,2018-2019,29,2019-03-02,,Burnley,Crystal Palace,1,3,A,0,1,A,L Probert,18,10,4,4,8,5,9,9,1,2,0,0,2.8,3.3,2.75,,,,,,,,,,,,,0,3
2018-2019_Man United_Southampton,2018-2019,29,2019-03-02,,Man United,Southampton,3,2,H,0,1,A,S Attwell,16,6,6,3,9,7,7,10,2,1,0,0,1.45,4.5,8.5,,,,,,,,,,,,,3,0
2018-2019_Tottenham_Arsenal,2018-2019,29,2019-03-02,,Tottenham,Arsenal,1,1,D,0,1,A,A Taylor,10,9,3,4,3,4,15,14,3,2,0,1,2.05,3.7,3.75,,,,,,,,,,,,,1,1
2018-2019_West Ham_Newcastle,2018-2019,29,2019-03-02,,West Ham,Newcastle,2,0,H,2,0,H,C Kavanagh,10,17,4,2,1,6,8,14,3,4,0,0,2.15,3.5,3.6,,,,,,,,,,,,,3,0
2018-2019_Wolves_Cardiff,2018-2019,29,2019-03-02,,Wolves,Cardiff,2,0,H,2,0,H,A Marriner,13,12,6,4,7,8,11,6,1,2,0,0,1.5,4.33,8.0,,,,,,,,,,,,,3,0
2018-2019_Everton_Liverpool,2018-2019,29,2019-03-03,,Everton,Liverpool,0,0,D,0,0,D,M Atkinson,7,10,3,3,3,7,12,10,1,2,0,0,6.0,4.2,1.61,,,,,,,,,,,,,1,1
2018-2019_Fulham_Chelsea,2018-2019,29,2019-03-03,,Fulham,Chelsea,1,2,A,1,2,A,G Scott,12,20,5,7,5,4,11,10,2,1,0,0,6.5,4.5,1.53,,,,,,,,,,,,,0,3
2018-2019_Watford_Leicester,2018-2019,29,2019-03-03,,Watford,Leicester,2,1,H,1,0,H,J Moss,6,14,5,2,1,5,15,12,5,1,0,0,2.55,3.3,3.0,,,,,,,,,,,,,3,0
2018-2019_Cardiff_West Ham,2018-2019,30,2019-03-09,,Cardiff,West Ham,2,0,H,1,0,H,G Scott,16,9,7,2,7,5,7,12,2,1,0,0,3.6,3.5,2.15,,,,,,,,,,,,,3,0
2018-2019_Crystal Palace_Brighton,2018-2019,30,2019-03-09,,Crystal Palace,Brighton,1,2,A,0,1,A,C Pawson,15,4,3,3,8,0,8,18,1,5,0,0,1.83,3.6,5.0,,,,,,,,,,,,,0,3
2018-2019_Huddersfield_Bournemouth,2018-2019,30,2019-03-09,,Huddersfield,Bournemouth,0,2,A,0,1,A,A Taylor,8,8,1,5,6,5,14,9,3,1,0,0,3.4,3.3,2.35,,,,,,,,,,,,,0,3
2018-2019_Leicester_Fulham,2018-2019,30,2019-03-09,,Leicester,Fulham,3,1,H,1,0,H,D Coote,18,6,8,3,6,5,9,13,0,2,0,0,1.57,4.5,6.0,,,,,,,,,,,,,3,0
2018-2019_Man City_Watford,2018-2019,30,2019-03-09,,Man City,Watford,3,1,H,0,0,D,P Tierney,19,2,9,1,9,1,11,7,1,1,0,0,1.16,9.0,19.0,,,,,,,,,,,,,3,0
2018-2019_Newcastle_Everton,2018-2019,30,2019-03-09,,Newcastle,Everton,3,2,H,0,2,A,L Mason,19,7,7,3,8,2,13,10,3,1,0,0,2.8,3.25,2.8,,,,,,,,,,,,,3,0
